speaker,annot.clip,start.ms,stop.ms,addressee,spkr.n.increments,spkr.prev.increment.start,spkr.prev.increment.stop,spkr.post.increment.start,spkr.post.increment.stop,prompt.spkr,prompt.start.ms,prompt.stop.ms,prompt.n.increments,prompt.prev.increment.start,prompt.prev.increment.stop,response.spkr,response.start.ms,response.stop.ms,response.n.increments,response.post.increment.start,response.post.increment.stop,intseq.num,intseq.start.spkr,intseq.start.ms,intseq.stop.spkr,intseq.stop.ms,vocseq.num,vocseq.start.ms,vocseq.stop.ms,random.run.num
CH,annotated-0_51968990-1,29242130,29242940,NA,1,NA,NA,NA,NA,CX,29241900,29242700,1,NA,NA,MA,29243564,29244574,1,NA,NA,850,CX,29241900,MA,29244574,NA,NA,NA,2
CH,annotated-0_51968990-1,29278854,29279454,NA,1,NA,NA,NA,NA,FA,29276109,29277899,1,NA,NA,CX,29279106,29280396,1,NA,NA,851,FA,29276109,CX,29280396,NA,NA,NA,2
CH,annotated-0_51968990-1,29282464,29283464,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751,29282464,29283464,2
CH,annotated-0_51968990-1,29295064,29295794,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,29295949,29296759,2,29298270,29299310,852,CH,29295064,CX,29299310,NA,NA,NA,2
CH,annotated-0_51968990-1,29326601,29328391,NA,1,NA,NA,NA,NA,FA,29326425,29327465,2,29322214,29324544,MA,29328593,29329723,1,NA,NA,853,FA,29322214,MA,29329723,NA,NA,NA,2
CH,annotated-0_51968990-1,29332992,29333602,NA,1,NA,NA,NA,NA,CX,29331805,29332805,1,NA,NA,NA,NA,NA,NA,NA,NA,854,CX,29331805,CH,29333602,NA,NA,NA,2
CH,annotated-0_51968990-1,29359815,29360495,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,29361334,29362334,1,NA,NA,855,CH,29359815,FA,29362334,NA,NA,NA,2
CH,annotated-0_51968990-1,29381126,29382186,NA,1,NA,NA,NA,NA,CX,29379118,29379918,1,NA,NA,NA,NA,NA,NA,NA,NA,856,CX,29379118,CH,29382186,NA,NA,NA,2
CH,annotated-0_51968990-1,29401641,29402251,NA,1,NA,NA,NA,NA,MA,29399621,29400621,1,NA,NA,NA,NA,NA,NA,NA,NA,857,MA,29399621,CH,29402251,NA,NA,NA,2
CH,annotated-0_51968990-1,29407470,29408380,NA,1,NA,NA,NA,NA,CX,29406161,29406961,1,NA,NA,CX,29407718,29409478,1,NA,NA,858,CX,29406161,CX,29409478,NA,NA,NA,2
CH,annotated-0_51968990-1,29439819,29440649,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,752,29439819,29440649,2
CH,annotated-0_51968990-1,29448226,29449036,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,29450080,29451180,1,NA,NA,859,CH,29448226,CX,29451180,NA,NA,NA,2
CH,annotated-0_51968990-1,29455649,29456719,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,753,29455649,29456719,2
CH,annotated-0_51968990-1,29476655,29477455,NA,1,NA,NA,NA,NA,MA,29473361,29474661,1,NA,NA,CX,29477432,29478382,1,NA,NA,860,MA,29473361,CX,29478382,NA,NA,NA,2
CH,annotated-0_51968990-1,29503615,29504605,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754,29503615,29504605,2
CH,annotated-0_51968990-1,29507332,29507962,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,755,29507332,29507962,2
CH,annotated-0_51968990-1,29528085,29529115,NA,1,NA,NA,NA,NA,CX,29525894,29526694,1,NA,NA,CX,29528249,29529209,1,NA,NA,861,CX,29525894,CH,29530710,NA,NA,NA,2
CH,annotated-0_51968990-1,29529870,29530710,NA,1,NA,NA,NA,NA,CX,29528249,29529209,1,NA,NA,NA,NA,NA,NA,NA,NA,861,CX,29525894,CH,29530710,NA,NA,NA,2
CH,annotated-0_51968990-1,29545012,29548042,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,756,29545012,29548042,2
CH,annotated-0_51968990-1,29563819,29564419,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,757,29563819,29564419,2
CH,annotated-0_51968990-1,29576833,29578873,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,758,29576833,29578873,2
CH,annotated-0_51968990-1,29589235,29590855,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,759,29589235,29590855,2
CH,annotated-0_51968990-1,29612018,29613018,NA,1,NA,NA,NA,NA,CX,29609912,29610712,1,NA,NA,NA,NA,NA,NA,NA,NA,862,CX,29609912,CH,29613018,NA,NA,NA,2
CH,annotated-0_51968990-1,29617861,29618671,NA,3,NA,NA,29620135,29620735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760,29617861,29620735,2
CH,annotated-0_51968990-1,29619148,29619748,NA,3,29617861,29618671,29620135,29620735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760,29617861,29620735,2
CH,annotated-0_51968990-1,29620135,29620735,NA,3,29617861,29618671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760,29617861,29620735,2
CH,annotated-0_51968990-1,29639941,29642791,NA,1,NA,NA,NA,NA,CX,29638274,29639274,1,NA,NA,FA,29642093,29644143,1,NA,NA,863,CX,29638274,FA,29644143,NA,NA,NA,2
CH,annotated-0_51968990-1,29664284,29665624,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,29666163,29667163,1,NA,NA,864,CH,29664284,CH,29668338,NA,NA,NA,2
CH,annotated-0_51968990-1,29667738,29668338,NA,1,NA,NA,NA,NA,FA,29666163,29667163,1,NA,NA,NA,NA,NA,NA,NA,NA,864,CH,29664284,CH,29668338,NA,NA,NA,2
CH,annotated-0_51968990-1,29677315,29677945,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761,29677315,29677945,2
CH,annotated-0_51968990-1,29681607,29682207,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MA,29682009,29684249,1,NA,NA,865,CH,29681607,MA,29684249,NA,NA,NA,2
CH,annotated-0_51968990-1,29781317,29783257,NA,2,NA,NA,29785106,29785706,CX,29778695,29779495,1,NA,NA,NA,NA,NA,NA,NA,NA,866,CX,29778695,CH,29785706,NA,NA,NA,2
CH,annotated-0_51968990-1,29785106,29785706,NA,2,29781317,29783257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,866,CX,29778695,CH,29785706,NA,NA,NA,2
CH,annotated-0_51968990-1,29795078,29795678,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,762,29795078,29795678,2
CH,annotated-0_51968990-1,29799148,29801248,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MA,29801273,29802283,1,NA,NA,867,CH,29799148,MA,29802283,NA,NA,NA,2
CH,annotated-0_51968990-1,29881679,29882839,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,29882495,29883475,1,NA,NA,868,CH,29881679,CX,29883475,NA,NA,NA,2
CH,annotated-0_51968990-1,29908978,29909608,NA,2,NA,NA,29910359,29911049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,763,29908978,29911049,2
CH,annotated-0_51968990-1,29910359,29911049,NA,2,29908978,29909608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,763,29908978,29911049,2
CH,annotated-0_51968990-1,29948398,29948998,NA,1,NA,NA,NA,NA,CX,29947922,29948752,1,NA,NA,NA,NA,NA,NA,NA,NA,869,CX,29947922,CH,29948998,NA,NA,NA,2
CH,annotated-0_51968990-1,29952862,29953462,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,764,29952862,29953462,2
CH,annotated-0_51968990-1,29974987,29976627,NA,1,NA,NA,NA,NA,CX,29974482,29975282,1,NA,NA,NA,NA,NA,NA,NA,NA,870,CX,29974482,CH,29976627,NA,NA,NA,2
CH,annotated-0_51968990-1,29983949,29984979,NA,1,NA,NA,NA,NA,CX,29981075,29982805,1,NA,NA,NA,NA,NA,NA,NA,NA,871,CX,29981075,CH,29984979,NA,NA,NA,2
CH,annotated-0_51968990-1,30005692,30006292,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,765,30005692,30006292,2
CH,annotated-0_51968990-1,30026839,30029969,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,766,30026839,30029969,2
CH,annotated-0_51968990-1,30033455,30035185,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767,30033455,30035185,2
CH,annotated-0_51968990-1,30041992,30042592,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,30041992,30042592,2
CH,annotated-0_51968990-1,30048779,30050189,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,30051023,30052293,1,NA,NA,872,CH,30048779,FA,30052293,NA,NA,NA,2
CH,annotated-0_51968990-1,30067931,30068951,NA,1,NA,NA,NA,NA,FA,30065837,30067617,2,30064400,30065000,NA,NA,NA,NA,NA,NA,873,FA,30064400,CH,30068951,NA,NA,NA,2
CH,annotated-0_51968990-1,30073161,30074051,NA,1,NA,NA,NA,NA,CX,30072155,30073595,1,NA,NA,NA,NA,NA,NA,NA,NA,874,CX,30072155,CH,30074051,NA,NA,NA,2
CH,annotated-0_51968990-1,30077612,30078962,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,769,30077612,30078962,2
CH,annotated-0_51968990-1,30085330,30086690,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,770,30085330,30086690,2
CH,annotated-0_51968990-1,30107227,30108007,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,771,30107227,30108007,2
CH,annotated-0_51968990-1,30182825,30184215,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,30184426,30186476,1,NA,NA,875,CH,30182825,CX,30186476,NA,NA,NA,2
CH,annotated-0_51968990-1,30192864,30193774,NA,1,NA,NA,NA,NA,CX,30192024,30193044,1,NA,NA,NA,NA,NA,NA,NA,NA,876,CX,30192024,CH,30193774,NA,NA,NA,2
CH,annotated-0_51968990-1,30249006,30249606,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,30249782,30250782,1,NA,NA,877,CH,30249006,FA,30250782,NA,NA,NA,2
CH,annotated-0_51968990-1,30265929,30266769,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772,30265929,30266769,2
CH,annotated-0_51968990-1,30277186,30277816,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773,30277186,30277816,2
CH,annotated-0_51968990-1,30295604,30296214,NA,1,NA,NA,NA,NA,MA,30294476,30295476,1,NA,NA,FA,30296583,30298293,1,NA,NA,878,MA,30294476,FA,30298293,NA,NA,NA,2
CH,annotated-0_51968990-1,30305808,30306488,NA,1,NA,NA,NA,NA,FA,30304171,30305171,1,NA,NA,CX,30305842,30306642,2,30307244,30308124,879,FA,30304171,CH,30309655,NA,NA,NA,2
CH,annotated-0_51968990-1,30309055,30309655,NA,1,NA,NA,NA,NA,CX,30307244,30308124,2,30305842,30306642,NA,NA,NA,NA,NA,NA,879,FA,30304171,CH,30309655,NA,NA,NA,2
CH,annotated-0_51968990-1,30313549,30314259,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MA,30314916,30315916,1,NA,NA,880,CH,30313549,MA,30315916,NA,NA,NA,2
CH,annotated-0_51968990-1,30314920,30315520,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,880,CH,30313549,MA,30315916,NA,NA,NA,2
CH,annotated-0_51968990-1,30333392,30334822,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774,30333392,30334822,2
CH,annotated-0_51968990-1,30346447,30348247,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,775,30346447,30348247,2
CH,annotated-0_51968990-1,30363116,30363946,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,776,30363116,30363946,2
CH,annotated-0_51968990-1,30409128,30410318,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,777,30409128,30410318,2
CH,annotated-0_51968990-1,30423529,30425209,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,778,30423529,30425209,2
CH,annotated-0_51968990-1,30443878,30444478,NA,2,NA,NA,30445954,30446554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,881,CH,30443878,CH,30451543,NA,NA,NA,2
CH,annotated-0_51968990-1,30445954,30446554,NA,2,30443878,30444478,NA,NA,NA,NA,NA,NA,NA,NA,CX,30448539,30450709,1,NA,NA,881,CH,30443878,CH,30451543,NA,NA,NA,2
CH,annotated-0_51968990-1,30447882,30448512,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,881,CH,30443878,CH,30451543,NA,NA,NA,2
CH,annotated-0_51968990-1,30450493,30451543,NA,1,NA,NA,NA,NA,CX,30448539,30450709,1,NA,NA,NA,NA,NA,NA,NA,NA,881,CH,30443878,CH,30451543,NA,NA,NA,2
CH,annotated-0_51968990-1,30488662,30489452,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779,30488662,30489452,2
CH,annotated-0_51968990-1,30512819,30513619,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,780,30512819,30513619,2
CH,annotated-0_51968990-1,30530908,30532628,NA,1,NA,NA,NA,NA,FA,30526360,30529460,1,NA,NA,CX,30532625,30533295,1,NA,NA,882,FA,30526360,CX,30533295,NA,NA,NA,2
CH,annotated-0_51968990-1,30540036,30540926,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,781,30540036,30540926,2
CH,annotated-0_51968990-1,30570576,30572126,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,30571783,30572843,2,30574001,30575011,883,CH,30570576,CH,30577225,NA,NA,NA,2
CH,annotated-0_51968990-1,30575904,30576504,NA,2,NA,NA,30576565,30577225,CX,30574001,30575011,2,30571783,30572843,NA,NA,NA,NA,NA,NA,883,CH,30570576,CH,30577225,NA,NA,NA,2
CH,annotated-0_51968990-1,30576565,30577225,NA,2,30575904,30576504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,CH,30570576,CH,30577225,NA,NA,NA,2
CH,annotated-0_51968990-1,30584316,30584916,NA,1,NA,NA,NA,NA,CX,30583908,30584708,1,NA,NA,NA,NA,NA,NA,NA,NA,884,CX,30583908,CH,30584916,NA,NA,NA,2
CH,annotated-0_51968990-1,30605250,30606610,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,30606193,30606993,1,NA,NA,885,CH,30605250,CX,30606993,NA,NA,NA,2
CH,annotated-0_51968990-1,30623616,30624216,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,30624440,30625240,1,NA,NA,886,CH,30623616,CX,30625240,NA,NA,NA,2
CH,annotated-0_51968990-1,30627762,30629832,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,30631111,30632111,1,NA,NA,887,CH,30627762,FA,30632111,NA,NA,NA,2
CH,annotated-0_51968990-1,30654498,30656278,NA,1,NA,NA,NA,NA,MA,30653376,30654376,1,NA,NA,NA,NA,NA,NA,NA,NA,888,MA,30653376,CH,30656278,NA,NA,NA,2
CH,annotated-0_51968990-1,30673112,30674112,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782,30673112,30674112,2
CH,annotated-0_51968990-1,30711899,30714969,NA,1,NA,NA,NA,NA,CX,30709431,30710541,1,NA,NA,MA,30715276,30716276,1,NA,NA,889,CX,30709431,MA,30716276,NA,NA,NA,2
CH,annotated-0_51968990-1,30733546,30734576,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,30734238,30735368,1,NA,NA,890,CH,30733546,FA,30735368,NA,NA,NA,2
CH,annotated-0_51968990-1,30758539,30759149,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MA,30758777,30759807,1,NA,NA,891,CH,30758539,MA,30759807,NA,NA,NA,2
CH,annotated-0_51968990-1,30788672,30789422,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,783,30788672,30789422,2
CH,annotated-0_51968990-1,30801101,30802041,NA,1,NA,NA,NA,NA,CX,30800080,30800880,2,30798886,30799936,NA,NA,NA,NA,NA,NA,892,CX,30798886,CH,30802041,NA,NA,NA,2
CH,annotated-0_51968990-1,30822523,30823133,NA,1,NA,NA,NA,NA,CX,30819590,30820590,1,NA,NA,NA,NA,NA,NA,NA,NA,893,CX,30819590,CH,30823133,NA,NA,NA,2
CH,annotated-0_51968990-1,30828597,30829197,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MA,30830031,30831261,1,NA,NA,894,CH,30828597,MA,30831261,NA,NA,NA,2
CH,annotated-0_51968990-1,30843168,30843778,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,784,30843168,30843778,2
CH,annotated-0_51968990-1,30851752,30853162,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,30854971,30855781,2,30857773,30859913,895,CH,30851752,CX,30859913,NA,NA,NA,2
CH,annotated-0_51968990-1,30870970,30872470,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,785,30870970,30872470,2
CH,annotated-0_51968990-1,30875923,30877713,NA,1,NA,NA,NA,NA,CX,30875068,30875908,1,NA,NA,NA,NA,NA,NA,NA,NA,896,CX,30875068,CH,30877713,NA,NA,NA,2
CH,annotated-0_51968990-1,30937335,30938905,NA,1,NA,NA,NA,NA,CX,30934898,30935698,1,NA,NA,NA,NA,NA,NA,NA,NA,897,CX,30934898,CH,30938905,NA,NA,NA,2
CH,annotated-0_51968990-1,30952528,30953178,NA,1,NA,NA,NA,NA,MA,30951864,30952884,1,NA,NA,NA,NA,NA,NA,NA,NA,898,MA,30951864,CH,30953178,NA,NA,NA,2
CH,annotated-0_51968990-1,30955407,30956077,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,30957620,30958420,1,NA,NA,899,CH,30955407,CH,30961536,NA,NA,NA,2
CH,annotated-0_51968990-1,30960136,30961536,NA,1,NA,NA,NA,NA,CX,30957620,30958420,1,NA,NA,NA,NA,NA,NA,NA,NA,899,CH,30955407,CH,30961536,NA,NA,NA,2
CH,annotated-0_51968990-1,30968111,30969251,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,30970820,30971820,1,NA,NA,900,CH,30968111,FA,30971820,NA,NA,NA,2
CH,annotated-0_51968990-1,30983782,30984442,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,30983813,30984633,1,NA,NA,901,CH,30983782,CX,30984633,NA,NA,NA,2
CH,annotated-0_51968990-1,30987219,30987829,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,786,30987219,30987829,2
CH,annotated-0_51968990-1,31005939,31006639,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,787,31005939,31006639,2
CH,annotated-0_51968990-1,31037812,31038412,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,31038618,31039828,1,NA,NA,902,CH,31037812,CH,31040588,NA,NA,NA,2
CH,annotated-0_51968990-1,31039908,31040588,NA,1,NA,NA,NA,NA,FA,31038618,31039828,1,NA,NA,NA,NA,NA,NA,NA,NA,902,CH,31037812,CH,31040588,NA,NA,NA,2
CH,annotated-0_51968990-1,31049948,31050548,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,788,31049948,31050548,2
CH,annotated-0_51968990-1,31059039,31059639,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,789,31059039,31059639,2
CH,annotated-0_51968990-1,31073431,31074181,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903,CX,31073316,CH,31074956,NA,NA,NA,2
CH,annotated-0_51968990-1,31074286,31074956,NA,1,NA,NA,NA,NA,CX,31073316,31074486,1,NA,NA,NA,NA,NA,NA,NA,NA,903,CX,31073316,CH,31074956,NA,NA,NA,2
CH,annotated-0_51968990-1,31082093,31083713,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,31083293,31085243,1,NA,NA,904,CH,31082093,FA,31085243,NA,NA,NA,2
CH,annotated-0_51968990-1,31104762,31105832,NA,2,NA,NA,31107681,31109051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,905,CH,31104762,CH,31111604,NA,NA,NA,2
CH,annotated-0_51968990-1,31107681,31109051,NA,2,31104762,31105832,NA,NA,NA,NA,NA,NA,NA,NA,CX,31110426,31111226,1,NA,NA,905,CH,31104762,CH,31111604,NA,NA,NA,2
CH,annotated-0_51968990-1,31111004,31111604,NA,1,NA,NA,NA,NA,CX,31110426,31111226,1,NA,NA,NA,NA,NA,NA,NA,NA,905,CH,31104762,CH,31111604,NA,NA,NA,2
CH,annotated-0_51968990-1,31122823,31123423,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,790,31122823,31123423,2
CH,annotated-0_51968990-1,31127924,31128824,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CX,31129083,31131283,1,NA,NA,906,CH,31127924,CX,31131283,NA,NA,NA,2
CH,annotated-0_51968990-1,31140378,31141078,NA,1,NA,NA,NA,NA,FA,31138751,31139751,1,NA,NA,FA,31140977,31142797,1,NA,NA,907,FA,31138751,FA,31142797,NA,NA,NA,2
CH,annotated-0_51968990-1,31196389,31197039,NA,2,NA,NA,31197713,31198323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,791,31196389,31198323,2
CH,annotated-0_51968990-1,31197713,31198323,NA,2,31196389,31197039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,791,31196389,31198323,2
CH,annotated-0_51968990-1,31202727,31203327,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,792,31202727,31203327,2
CH,annotated-0_51968990-1,31212305,31213985,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,31214737,31216017,1,NA,NA,908,CH,31212305,FA,31216017,NA,NA,NA,2
CH,annotated-0_51968990-1,31226845,31227455,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,793,31226845,31227455,2
CH,annotated-0_51968990-1,31270168,31271558,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,794,31270168,31271558,2
CH,annotated-0_51968990-1,31295946,31296616,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,795,31295946,31296616,2
CH,annotated-0_51968990-1,31311365,31312665,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,796,31311365,31312665,2
CH,annotated-0_51968990-1,31321443,31322293,NA,1,NA,NA,NA,NA,FA,31319260,31319960,1,NA,NA,FA,31323454,31324964,1,NA,NA,909,FA,31319260,FA,31324964,NA,NA,NA,2
CH,annotated-0_51968990-1,31341112,31342102,NA,1,NA,NA,NA,NA,CX,31340694,31341514,3,31338194,31339004,NA,NA,NA,NA,NA,NA,910,CX,31338194,CH,31342102,NA,NA,NA,2
CH,annotated-0_51968990-1,31344769,31345899,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,31346090,31347090,1,NA,NA,911,CH,31344769,FA,31347090,NA,NA,NA,2
CH,annotated-0_51968990-1,31356513,31357573,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FA,31356909,31358989,1,NA,NA,912,CH,31356513,FA,31358989,NA,NA,NA,2
CH,annotated-0_51968990-1,31376876,31377476,NA,1,NA,NA,NA,NA,CX,31374525,31375835,1,NA,NA,NA,NA,NA,NA,NA,NA,913,CX,31374525,CH,31377476,NA,NA,NA,2
CH,annotated-0_51968990-1,31441335,31441935,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797,31441335,31441935,2
CH,annotated-0_51968990-1,31447117,31448467,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,798,31447117,31448467,2
